age,gender,state,occupation,income,education,category,disability_status,bpl_status,employment_status,family_size,scheme_1,scheme_2,scheme_3,scheme_4,scheme_5,scheme_6,scheme_7,scheme_8,scheme_9,scheme_10,scheme_11,scheme_12
33,Male,Uttar Pradesh,Farmer,30754.0,10th Pass,ST,No,No,Farmer,3,1,0,0,0,1,1,0,0,0,1,1,0
83,Female,Bihar,Retired,246680.0,12th Pass,OBC,No,No,Retired,2,0,0,0,0,0,0,0,0,0,0,1,0
52,Other,Gujarat,Unemployed,58385.0,Graduate,ST,No,Yes,Unemployed,7,0,0,1,0,1,0,0,0,0,1,1,0
16,Female,Tamil Nadu,Private Job,490816.0,Graduate,ST,Yes,No,Employed,1,0,0,0,0,0,0,0,0,0,0,1,0
70,Female,Bihar,Government Job,570244.0,10th Pass,ST,Yes,No,Employed,5,0,0,0,0,1,0,0,0,0,0,1,0
69,Female,Delhi,Retired,270405.0,10th Pass,OBC,No,No,Retired,4,0,0,0,0,1,0,0,0,0,0,1,0
71,Female,Karnataka,Private Job,200093.0,Postgraduate,General,Yes,No,Employed,2,0,0,0,0,0,0,0,0,0,0,1,0
62,Female,Uttar Pradesh,Farmer,263613.0,Postgraduate,SC,No,No,Farmer,5,1,0,0,0,1,0,0,0,0,0,1,0
67,Male,Rajasthan,Farmer,79735.0,Graduate,OBC,Yes,Yes,Farmer,1,1,0,1,0,1,0,0,0,1,1,1,0
15,Female,Karnataka,Business Owner,1331465.0,Graduate,ST,No,No,Employed,6,0,0,0,0,0,0,0,0,0,0,1,0
36,Male,Punjab,Farmer,336697.0,Below 10th,ST,Yes,No,Farmer,1,0,0,0,0,1,1,0,0,0,0,1,0
19,Male,Maharashtra,Student,125074.0,Graduate,ST,No,No,Student,6,0,0,0,1,1,1,0,0,0,1,1,0
5,Female,Delhi,Student,35419.0,10th Pass,General,Yes,Yes,Student,4,0,1,0,0,0,0,0,0,0,0,0,0
8,Male,Bihar,Government Job,404410.0,10th Pass,ST,Yes,No,Employed,2,0,0,0,0,0,0,0,0,0,0,0,0
43,Female,Punjab,Unemployed,55296.0,Below 10th,General,Yes,Yes,Unemployed,8,0,0,1,0,1,0,0,0,0,1,1,0
78,Female,Maharashtra,Retired,255675.0,10th Pass,OBC,No,No,Retired,7,0,0,0,0,0,0,0,0,0,0,1,0
46,Female,Maharashtra,Farmer,246381.0,Graduate,SC,Yes,No,Farmer,8,1,0,0,0,1,0,0,0,0,0,1,0
56,Female,Rajasthan,Private Job,1382398.0,Graduate,OBC,Yes,No,Employed,1,0,0,0,0,1,0,0,0,0,0,1,0
59,Other,Tamil Nadu,Private Job,233191.0,12th Pass,ST,No,No,Employed,2,0,0,0,0,1,0,0,0,0,0,1,0
68,Other,Tamil Nadu,Unemployed,91424.0,Graduate,General,Yes,No,Unemployed,4,0,0,0,0,1,0,0,0,0,1,1,0
12,Female,Bihar,Student,133073.0,Postgraduate,SC,No,No,Student,3,0,0,0,0,0,0,0,0,0,0,1,0
42,Other,Uttar Pradesh,Unemployed,88225.0,12th Pass,ST,Yes,Yes,Unemployed,5,0,0,1,0,1,0,0,0,0,1,1,0
11,Other,Bihar,Student,45427.0,10th Pass,ST,Yes,Yes,Student,8,0,0,0,0,0,0,0,0,0,0,1,0
43,Male,Gujarat,Private Job,198669.0,Below 10th,SC,No,No,Employed,6,0,0,0,0,1,0,0,0,0,1,1,0
41,Male,Rajasthan,Farmer,53379.0,Graduate,General,Yes,No,Farmer,4,1,0,0,0,1,0,0,0,0,1,1,0
84,Female,Tamil Nadu,Retired,206248.0,Below 10th,SC,Yes,No,Retired,2,0,0,0,0,0,0,0,0,0,0,1,0
63,Female,Bihar,Retired,78159.0,Postgraduate,General,Yes,Yes,Retired,3,0,0,1,0,1,0,0,0,1,1,1,0
85,Male,Gujarat,Business Owner,429321.0,12th Pass,ST,No,No,Employed,2,0,0,0,0,0,0,0,0,0,0,1,0
24,Other,Tamil Nadu,Business Owner,388929.0,Below 10th,OBC,No,No,Employed,7,0,0,0,0,1,1,1,0,0,0,1,0
5,Male,Bihar,Business Owner,701375.0,Postgraduate,OBC,Yes,No,Employed,5,0,0,0,0,0,0,0,0,0,0,0,0
52,Other,Uttar Pradesh,Business Owner,1420032.0,10th Pass,OBC,No,No,Employed,4,0,0,0,0,1,0,1,0,0,0,1,0
22,Female,Uttar Pradesh,Unemployed,60129.0,Postgraduate,SC,Yes,Yes,Unemployed,1,0,0,1,0,1,1,0,0,0,1,1,0
71,Male,Delhi,Business Owner,760193.0,Graduate,OBC,No,No,Employed,1,0,0,0,0,0,0,0,0,0,0,1,0
55,Male,Punjab,Private Job,221235.0,Postgraduate,SC,No,No,Employed,7,0,0,0,0,1,0,0,0,0,0,1,0
75,Female,Tamil Nadu,Business Owner,116572.0,12th Pass,OBC,No,No,Employed,8,0,0,0,0,0,0,0,0,0,1,1,0
80,Other,West Bengal,Retired,344108.0,Graduate,SC,No,No,Retired,4,0,0,0,0,0,0,0,0,0,0,1,0
43,Male,Maharashtra,Private Job,801482.0,Graduate,OBC,No,No,Employed,4,0,0,0,0,1,0,0,0,0,0,1,0
16,Other,Rajasthan,Business Owner,1193320.0,12th Pass,OBC,Yes,No,Employed,1,0,0,0,0,0,0,0,0,0,0,1,0
18,Other,Karnataka,Student,79676.0,Postgraduate,General,Yes,Yes,Student,5,0,0,1,1,1,1,0,0,0,1,1,0
68,Other,Tamil Nadu,Farmer,45025.0,Below 10th,ST,No,Yes,Farmer,1,1,0,1,0,1,0,0,0,1,1,1,0
78,Female,Gujarat,Retired,324922.0,Postgraduate,OBC,No,No,Retired,5,0,0,0,0,0,0,0,0,0,0,1,0
41,Other,West Bengal,Government Job,393541.0,Graduate,OBC,Yes,No,Employed,6,0,0,0,0,1,0,0,0,0,0,1,0
74,Other,Gujarat,Retired,209408.0,Below 10th,OBC,No,No,Retired,7,0,0,0,0,0,0,0,0,0,0,1,0
15,Male,Maharashtra,Unemployed,17047.0,Graduate,OBC,No,No,Unemployed,7,0,0,0,0,0,0,0,0,0,0,1,0
68,Other,Rajasthan,Retired,226979.0,Postgraduate,ST,No,No,Retired,8,0,0,0,0,1,0,0,0,0,0,1,0
64,Other,Uttar Pradesh,Retired,105376.0,Postgraduate,OBC,No,No,Retired,8,0,0,0,0,1,0,0,0,0,1,1,0
63,Other,Rajasthan,Retired,297422.0,10th Pass,ST,No,No,Retired,1,0,0,0,0,1,0,0,0,0,0,1,0
46,Other,Tamil Nadu,Farmer,335411.0,Below 10th,General,No,No,Farmer,5,0,0,0,0,1,0,0,0,0,0,1,0
39,Other,Punjab,Farmer,214755.0,12th Pass,SC,No,No,Farmer,8,1,0,0,0,1,1,0,0,0,0,1,0
73,Male,Punjab,Retired,329132.0,Below 10th,SC,No,No,Retired,4,0,0,0,0,0,0,0,0,0,0,1,0
55,Other,Bihar,Farmer,84135.0,12th Pass,General,Yes,Yes,Farmer,5,1,0,1,0,1,0,0,0,0,1,1,0
75,Female,Tamil Nadu,Retired,217816.0,Postgraduate,OBC,Yes,No,Retired,8,0,0,0,0,0,0,0,0,0,0,1,0
7,Other,Bihar,Student,85253.0,Postgraduate,ST,No,No,Student,7,0,0,0,0,0,0,0,0,0,0,0,0
48,Other,Maharashtra,Government Job,1029240.0,12th Pass,General,Yes,No,Employed,1,0,0,0,0,1,0,0,0,0,0,1,0
78,Other,Karnataka,Private Job,1452997.0,Below 10th,General,Yes,No,Employed,1,0,0,0,0,0,0,0,0,0,0,1,0
76,Other,Gujarat,Retired,269474.0,Below 10th,General,Yes,No,Retired,1,0,0,0,0,0,0,0,0,0,0,1,0
78,Male,Gujarat,Retired,389946.0,Graduate,General,No,No,Retired,7,0,0,0,0,0,0,0,0,0,0,1,0
70,Male,Bihar,Retired,32196.0,Graduate,OBC,No,No,Retired,6,0,0,0,0,1,0,0,0,0,1,1,0
54,Female,Delhi,Farmer,72079.0,10th Pass,SC,Yes,No,Farmer,2,1,0,0,0,1,0,0,0,0,1,1,0
24,Female,Uttar Pradesh,Government Job,454819.0,Below 10th,SC,Yes,No,Employed,1,0,0,0,0,1,1,0,0,0,0,1,0
29,Female,Uttar Pradesh,Farmer,187793.0,Graduate,SC,No,No,Farmer,7,1,0,0,0,1,1,0,0,0,1,1,0
20,Male,Gujarat,Student,61994.0,Postgraduate,ST,Yes,No,Student,6,0,0,0,1,1,1,0,0,0,1,1,0
21,Other,Uttar Pradesh,Farmer,273845.0,Graduate,OBC,Yes,No,Farmer,5,1,0,0,0,1,1,0,0,0,0,1,0
25,Other,Delhi,Student,145413.0,10th Pass,SC,No,No,Student,8,0,0,0,1,1,1,0,0,0,1,1,0
16,Other,Rajasthan,Student,37320.0,Postgraduate,OBC,Yes,Yes,Student,7,0,0,0,1,0,0,0,0,0,0,1,0
59,Female,Maharashtra,Farmer,263611.0,12th Pass,OBC,Yes,No,Farmer,1,1,0,0,0,1,0,0,0,0,0,1,0
66,Female,West Bengal,Business Owner,897239.0,12th Pass,OBC,No,No,Employed,1,0,0,0,0,1,0,0,1,0,0,1,0
25,Other,Rajasthan,Private Job,246664.0,12th Pass,General,No,No,Employed,2,0,0,0,0,1,1,0,0,0,0,1,0
22,Other,Rajasthan,Business Owner,1005890.0,10th Pass,SC,No,No,Employed,5,0,0,0,0,1,1,1,0,0,0,1,0
62,Female,Gujarat,Government Job,774524.0,12th Pass,OBC,No,No,Employed,6,0,0,0,0,1,0,0,0,0,0,1,0
7,Other,Punjab,Government Job,104293.0,Postgraduate,ST,Yes,No,Employed,1,0,0,0,0,0,0,0,0,0,0,0,0
27,Female,Rajasthan,Government Job,1125458.0,Graduate,General,Yes,No,Employed,1,0,0,0,0,1,1,0,0,0,0,1,0
61,Other,Delhi,Business Owner,889318.0,Postgraduate,SC,No,No,Employed,3,0,0,0,0,1,0,1,0,0,0,1,0
6,Male,Bihar,Business Owner,504731.0,Graduate,General,Yes,No,Employed,1,0,0,0,0,0,0,0,0,0,0,0,0
24,Other,Tamil Nadu,Student,23584.0,12th Pass,OBC,Yes,Yes,Student,6,0,0,1,1,1,1,0,0,0,1,1,0
9,Female,Bihar,Government Job,1370930.0,10th Pass,General,Yes,No,Employed,7,0,1,0,0,0,0,0,0,0,0,0,0
19,Female,West Bengal,Private Job,1136016.0,10th Pass,OBC,Yes,No,Employed,2,0,0,0,0,1,1,0,0,0,0,1,0
23,Male,Delhi,Student,68058.0,10th Pass,SC,Yes,Yes,Student,1,0,0,1,1,1,1,0,0,0,1,1,0
73,Other,Karnataka,Government Job,1274648.0,Graduate,General,No,No,Employed,1,0,0,0,0,0,0,0,0,0,0,1,0
46,Female,Uttar Pradesh,Business Owner,355260.0,Postgraduate,ST,No,No,Employed,6,0,0,0,0,1,0,1,1,0,0,1,0
46,Male,Gujarat,Farmer,165716.0,Postgraduate,ST,No,No,Farmer,1,1,0,0,0,1,0,0,0,0,1,1,0
21,Male,Tamil Nadu,Farmer,319798.0,10th Pass,ST,Yes,No,Farmer,4,0,0,0,0,1,1,0,0,0,0,1,0
30,Male,Tamil Nadu,Business Owner,231793.0,Below 10th,General,No,No,Employed,7,0,0,0,0,1,1,1,0,0,0,1,0
67,Other,Tamil Nadu,Retired,151286.0,Below 10th,ST,Yes,No,Retired,6,0,0,0,0,1,0,0,0,0,1,1,0
62,Female,Rajasthan,Retired,144121.0,Postgraduate,ST,Yes,No,Retired,8,0,0,0,0,1,0,0,0,0,1,1,0
44,Male,Delhi,Farmer,37481.0,12th Pass,General,Yes,No,Farmer,8,1,0,0,0,1,0,0,0,0,1,1,0
12,Female,West Bengal,Government Job,1005632.0,Below 10th,General,Yes,No,Employed,1,0,0,0,0,0,0,0,0,0,0,1,0
68,Female,Uttar Pradesh,Farmer,343644.0,Graduate,OBC,Yes,No,Farmer,8,0,0,0,0,1,0,0,0,0,0,1,0
54,Female,Uttar Pradesh,Private Job,1398620.0,Below 10th,SC,Yes,No,Employed,8,0,0,0,0,1,0,0,0,0,0,1,0
8,Female,West Bengal,Student,28313.0,Below 10th,General,Yes,Yes,Student,3,0,1,0,0,0,0,0,0,0,0,0,0
70,Female,Tamil Nadu,Unemployed,63097.0,Postgraduate,ST,Yes,No,Unemployed,1,0,0,0,0,1,0,0,0,0,1,1,0
12,Male,Karnataka,Private Job,1014039.0,Postgraduate,SC,No,No,Employed,3,0,0,0,0,0,0,0,0,0,0,1,0
23,Female,Karnataka,Private Job,819114.0,12th Pass,SC,Yes,No,Employed,3,0,0,0,0,1,1,0,0,0,0,1,0
61,Male,Rajasthan,Retired,313312.0,Graduate,SC,Yes,No,Retired,4,0,0,0,0,1,0,0,0,0,0,1,0
19,Male,Tamil Nadu,Student,124708.0,Postgraduate,SC,No,No,Student,5,0,0,0,1,1,1,0,0,0,1,1,0
70,Female,Punjab,Farmer,258185.0,Below 10th,ST,Yes,No,Farmer,1,1,0,0,0,1,0,0,0,0,0,1,0
33,Other,Gujarat,Unemployed,81778.0,10th Pass,OBC,No,Yes,Unemployed,6,0,0,1,0,1,1,0,0,0,1,1,0
16,Male,Uttar Pradesh,Student,1763.0,Below 10th,General,No,No,Student,2,0,0,0,1,0,0,0,0,0,0,1,0
6,Female,Bihar,Student,94348.0,Below 10th,OBC,Yes,No,Student,4,0,1,0,0,0,0,0,0,0,0,0,0
38,Other,Punjab,Business Owner,1262881.0,10th Pass,OBC,Yes,No,Employed,1,0,0,0,0,1,1,1,0,0,0,1,0
44,Female,Delhi,Farmer,91955.0,Below 10th,SC,Yes,Yes,Farmer,4,1,0,1,0,1,0,0,0,0,1,1,0
52,Female,Punjab,Private Job,1406953.0,Graduate,General,Yes,No,Employed,3,0,0,0,0,1,0,0,0,0,0,1,0
21,Male,Gujarat,Private Job,893133.0,12th Pass,SC,No,No,Employed,4,0,0,0,0,1,1,0,0,0,0,1,0
14,Other,West Bengal,Student,140369.0,10th Pass,SC,Yes,No,Student,1,0,0,0,0,0,0,0,0,0,0,1,0
78,Female,Punjab,Retired,286479.0,Graduate,OBC,Yes,No,Retired,8,0,0,0,0,0,0,0,0,0,0,1,0
83,Male,Punjab,Private Job,913937.0,Postgraduate,SC,No,No,Employed,8,0,0,0,0,0,0,0,0,0,0,1,0
27,Female,Tamil Nadu,Private Job,1113547.0,Graduate,ST,No,No,Employed,7,0,0,0,0,1,1,0,0,0,0,1,0
11,Other,Maharashtra,Student,57547.0,Graduate,OBC,No,No,Student,7,0,0,0,0,0,0,0,0,0,0,1,0
68,Other,Punjab,Retired,216139.0,Postgraduate,General,Yes,No,Retired,2,0,0,0,0,1,0,0,0,0,0,1,0
42,Female,Rajasthan,Business Owner,582717.0,Postgraduate,General,No,No,Employed,6,0,0,0,0,1,0,1,1,0,0,1,0
59,Female,Bihar,Unemployed,53602.0,12th Pass,ST,No,No,Unemployed,1,0,0,0,0,1,0,0,0,0,1,1,0
27,Female,Gujarat,Business Owner,1453407.0,Below 10th,SC,Yes,No,Employed,5,0,0,0,0,1,1,1,1,0,0,1,0
69,Other,Rajasthan,Government Job,263911.0,12th Pass,OBC,Yes,No,Employed,2,0,0,0,0,1,0,0,0,0,0,1,0
14,Female,Maharashtra,Private Job,520073.0,12th Pass,OBC,No,No,Employed,5,0,0,0,0,0,0,0,0,0,0,1,0
22,Other,Karnataka,Student,36140.0,12th Pass,General,No,No,Student,6,0,0,0,1,1,1,0,0,0,1,1,0
60,Female,West Bengal,Retired,363570.0,Graduate,OBC,No,No,Retired,4,0,0,0,0,1,0,0,0,0,0,1,0
34,Other,Gujarat,Unemployed,30634.0,Postgraduate,ST,No,Yes,Unemployed,2,0,0,1,0,1,1,0,0,0,1,1,0
73,Male,Uttar Pradesh,Retired,385922.0,10th Pass,ST,No,No,Retired,1,0,0,0,0,0,0,0,0,0,0,1,0
69,Male,West Bengal,Retired,87290.0,Below 10th,ST,No,Yes,Retired,7,0,0,1,0,1,0,0,0,1,1,1,0
77,Other,Uttar Pradesh,Retired,382030.0,12th Pass,SC,Yes,No,Retired,1,0,0,0,0,0,0,0,0,0,0,1,0
22,Male,Tamil Nadu,Private Job,1420868.0,Postgraduate,ST,No,No,Employed,4,0,0,0,0,1,1,0,0,0,0,1,0
55,Male,Rajasthan,Unemployed,24685.0,Graduate,General,No,Yes,Unemployed,8,0,0,1,0,1,0,0,0,0,1,1,0
31,Male,Punjab,Farmer,309882.0,Below 10th,ST,Yes,No,Farmer,3,0,0,0,0,1,1,0,0,0,0,1,0
30,Male,Uttar Pradesh,Business Owner,531787.0,10th Pass,SC,Yes,No,Employed,8,0,0,0,0,1,1,1,0,0,0,1,0
40,Female,Rajasthan,Farmer,110086.0,Graduate,ST,Yes,No,Farmer,2,1,0,0,0,1,1,0,0,0,1,1,0
21,Other,Uttar Pradesh,Unemployed,97405.0,Below 10th,ST,Yes,No,Unemployed,4,0,0,0,0,1,1,0,0,0,1,1,0
23,Female,Bihar,Student,81346.0,10th Pass,ST,No,No,Student,3,0,0,0,1,1,1,0,0,0,1,1,0
62,Male,Uttar Pradesh,Private Job,617661.0,Postgraduate,SC,No,No,Employed,8,0,0,0,0,1,0,0,0,0,0,1,0
64,Other,Maharashtra,Government Job,291056.0,12th Pass,ST,No,No,Employed,5,0,0,0,0,1,0,0,0,0,0,1,0
55,Other,Punjab,Unemployed,32654.0,10th Pass,ST,No,Yes,Unemployed,3,0,0,1,0,1,0,0,0,0,1,1,0
77,Male,Uttar Pradesh,Government Job,191571.0,10th Pass,OBC,No,No,Employed,5,0,0,0,0,0,0,0,0,0,1,1,0
13,Other,Gujarat,Unemployed,53907.0,Postgraduate,General,No,No,Unemployed,2,0,0,0,0,0,0,0,0,0,0,1,0
69,Female,Uttar Pradesh,Unemployed,21605.0,12th Pass,OBC,Yes,Yes,Unemployed,2,0,0,1,0,1,0,0,0,1,1,1,0
64,Female,Tamil Nadu,Government Job,937480.0,10th Pass,ST,Yes,No,Employed,1,0,0,0,0,1,0,0,0,0,0,1,0
37,Male,Punjab,Business Owner,1073593.0,Graduate,ST,Yes,No,Employed,2,0,0,0,0,1,1,1,0,0,0,1,0
75,Other,Gujarat,Government Job,1017973.0,10th Pass,ST,No,No,Employed,3,0,0,0,0,0,0,0,0,0,0,1,0
38,Male,West Bengal,Farmer,112923.0,Below 10th,ST,Yes,No,Farmer,2,1,0,0,0,1,1,0,0,0,1,1,0
16,Other,Karnataka,Student,115515.0,10th Pass,OBC,Yes,No,Student,4,0,0,0,1,0,0,0,0,0,0,1,0
85,Other,Maharashtra,Retired,352812.0,Postgraduate,General,No,No,Retired,5,0,0,0,0,0,0,0,0,0,0,1,0
69,Male,West Bengal,Farmer,45514.0,Graduate,OBC,Yes,Yes,Farmer,4,1,0,1,0,1,0,0,0,1,1,1,0
30,Male,Maharashtra,Unemployed,3662.0,Below 10th,SC,Yes,Yes,Unemployed,2,0,0,1,0,1,1,0,0,0,1,1,1
33,Male,Punjab,Government Job,450323.0,Below 10th,ST,Yes,No,Employed,6,0,0,0,0,1,1,0,0,0,0,1,0
46,Other,Gujarat,Private Job,534360.0,Postgraduate,ST,No,No,Employed,2,0,0,0,0,1,0,0,0,0,0,1,0
34,Male,Delhi,Business Owner,778151.0,10th Pass,General,No,No,Employed,6,0,0,0,0,1,1,1,0,0,0,1,0
6,Female,Gujarat,Unemployed,28848.0,Below 10th,SC,No,No,Unemployed,4,0,1,0,0,0,0,0,0,0,0,0,0
57,Female,West Bengal,Unemployed,13344.0,Postgraduate,OBC,No,Yes,Unemployed,6,0,0,1,0,1,0,0,0,0,1,1,0
85,Other,Uttar Pradesh,Government Job,378777.0,12th Pass,OBC,No,No,Employed,8,0,0,0,0,0,0,0,0,0,0,1,0
13,Female,Maharashtra,Private Job,1326911.0,Graduate,ST,Yes,No,Employed,1,0,0,0,0,0,0,0,0,0,0,1,0
69,Male,West Bengal,Retired,85041.0,10th Pass,ST,Yes,Yes,Retired,1,0,0,1,0,1,0,0,0,1,1,1,0
22,Female,Bihar,Business Owner,523649.0,10th Pass,ST,Yes,No,Employed,1,0,0,0,0,1,1,1,1,0,0,1,0
35,Other,West Bengal,Unemployed,96895.0,12th Pass,OBC,No,Yes,Unemployed,1,0,0,1,0,1,1,0,0,0,1,1,0
67,Female,Karnataka,Retired,32422.0,12th Pass,SC,Yes,No,Retired,1,0,0,0,0,1,0,0,0,0,1,1,0
36,Other,Gujarat,Private Job,900033.0,Postgraduate,SC,Yes,No,Employed,8,0,0,0,0,1,1,0,0,0,0,1,0
62,Male,Delhi,Retired,277762.0,10th Pass,General,Yes,No,Retired,4,0,0,0,0,1,0,0,0,0,0,1,0
21,Male,Punjab,Private Job,1251015.0,10th Pass,OBC,Yes,No,Employed,7,0,0,0,0,1,1,0,0,0,0,1,0
64,Female,Punjab,Government Job,514263.0,10th Pass,ST,Yes,No,Employed,4,0,0,0,0,1,0,0,0,0,0,1,0
43,Female,West Bengal,Unemployed,83309.0,10th Pass,SC,No,No,Unemployed,6,0,0,0,0,1,0,0,0,0,1,1,0
55,Female,Punjab,Unemployed,57852.0,Graduate,ST,Yes,Yes,Unemployed,8,0,0,1,0,1,0,0,0,0,1,1,0
84,Female,Uttar Pradesh,Retired,63637.0,12th Pass,OBC,Yes,No,Retired,8,0,0,0,0,0,0,0,0,0,1,1,0
44,Female,Karnataka,Unemployed,73681.0,Postgraduate,ST,Yes,Yes,Unemployed,8,0,0,1,0,1,0,0,0,0,1,1,0
52,Male,Gujarat,Farmer,26728.0,12th Pass,ST,No,Yes,Farmer,7,1,0,1,0,1,0,0,0,0,1,1,0
52,Female,Bihar,Business Owner,1444376.0,Postgraduate,General,No,No,Employed,1,0,0,0,0,1,0,1,1,0,0,1,0
18,Female,West Bengal,Student,50915.0,12th Pass,SC,No,Yes,Student,6,0,0,1,1,1,1,0,0,0,1,1,0
12,Other,Uttar Pradesh,Unemployed,96424.0,10th Pass,OBC,No,No,Unemployed,6,0,0,0,0,0,0,0,0,0,0,1,0
85,Other,Maharashtra,Government Job,1496022.0,10th Pass,SC,No,No,Employed,3,0,0,0,0,0,0,0,0,0,0,1,0
37,Male,West Bengal,Private Job,1489582.0,10th Pass,General,Yes,No,Employed,2,0,0,0,0,1,1,0,0,0,0,1,0
32,Female,West Bengal,Farmer,291862.0,Graduate,OBC,No,No,Farmer,5,1,0,0,0,1,1,0,0,0,0,1,0
43,Other,Rajasthan,Government Job,902765.0,Postgraduate,SC,No,No,Employed,2,0,0,0,0,1,0,0,0,0,0,1,0
64,Other,West Bengal,Retired,200561.0,12th Pass,OBC,No,No,Retired,5,0,0,0,0,1,0,0,0,0,0,1,0
24,Male,Bihar,Farmer,70788.0,Graduate,ST,No,Yes,Farmer,3,1,0,1,0,1,1,0,0,0,1,1,0
27,Female,Punjab,Government Job,381714.0,10th Pass,ST,Yes,No,Employed,2,0,0,0,0,1,1,0,0,0,0,1,0
6,Other,Gujarat,Student,52675.0,10th Pass,OBC,No,Yes,Student,7,0,0,0,0,0,0,0,0,0,0,0,0
25,Other,West Bengal,Farmer,107097.0,12th Pass,General,No,No,Farmer,2,1,0,0,0,1,1,0,0,0,1,1,0
35,Male,Tamil Nadu,Farmer,327047.0,Graduate,ST,Yes,No,Farmer,1,0,0,0,0,1,1,0,0,0,0,1,0
12,Female,Maharashtra,Government Job,1321476.0,Below 10th,General,Yes,No,Employed,1,0,0,0,0,0,0,0,0,0,0,1,0
75,Other,Rajasthan,Retired,159374.0,Graduate,SC,No,No,Retired,6,0,0,0,0,0,0,0,0,0,1,1,0
52,Other,Tamil Nadu,Business Owner,602471.0,12th Pass,ST,No,No,Employed,1,0,0,0,0,1,0,1,0,0,0,1,0
64,Female,Delhi,Farmer,259557.0,Graduate,OBC,Yes,No,Farmer,2,1,0,0,0,1,0,0,0,0,0,1,0
72,Female,Gujarat,Business Owner,1047740.0,Postgraduate,ST,No,No,Employed,4,0,0,0,0,0,0,0,0,0,0,1,0
22,Other,Tamil Nadu,Farmer,208851.0,12th Pass,ST,Yes,No,Farmer,8,1,0,0,0,1,1,0,0,0,0,1,0
71,Other,West Bengal,Retired,62660.0,Graduate,ST,Yes,Yes,Retired,5,0,0,1,0,0,0,0,0,1,1,1,0
78,Male,Punjab,Retired,292658.0,Postgraduate,General,Yes,No,Retired,8,0,0,0,0,0,0,0,0,0,0,1,0
65,Female,Rajasthan,Retired,264739.0,Graduate,General,No,No,Retired,4,0,0,0,0,1,0,0,0,0,0,1,0
82,Male,Punjab,Retired,365896.0,Below 10th,General,No,No,Retired,1,0,0,0,0,0,0,0,0,0,0,1,0
67,Female,Uttar Pradesh,Retired,166988.0,12th Pass,ST,Yes,No,Retired,3,0,0,0,0,1,0,0,0,0,1,1,0
34,Other,Bihar,Farmer,194483.0,Postgraduate,General,No,No,Farmer,7,1,0,0,0,1,1,0,0,0,1,1,0
85,Other,Rajasthan,Retired,249094.0,10th Pass,OBC,No,No,Retired,2,0,0,0,0,0,0,0,0,0,0,1,0
67,Male,Delhi,Farmer,198382.0,Postgraduate,OBC,Yes,No,Farmer,6,1,0,0,0,1,0,0,0,0,1,1,0
21,Female,Uttar Pradesh,Private Job,103520.0,12th Pass,General,Yes,No,Employed,7,0,0,0,0,1,1,0,0,0,1,1,0
85,Female,Tamil Nadu,Retired,376149.0,10th Pass,OBC,Yes,No,Retired,7,0,0,0,0,0,0,0,0,0,0,1,0
6,Other,Bihar,Business Owner,403459.0,12th Pass,OBC,No,No,Employed,8,0,0,0,0,0,0,0,0,0,0,0,0
24,Other,Karnataka,Student,9003.0,12th Pass,SC,Yes,No,Student,8,0,0,0,1,1,1,0,0,0,1,1,0
85,Male,Bihar,Business Owner,890015.0,Below 10th,SC,Yes,No,Employed,4,0,0,0,0,0,0,0,0,0,0,1,0
75,Other,Maharashtra,Retired,113858.0,Graduate,SC,Yes,No,Retired,1,0,0,0,0,0,0,0,0,0,1,1,0
75,Female,Tamil Nadu,Unemployed,88853.0,Graduate,SC,No,Yes,Unemployed,5,0,0,1,0,0,0,0,0,1,1,1,0
41,Other,Gujarat,Government Job,1249260.0,Graduate,General,Yes,No,Employed,6,0,0,0,0,1,0,0,0,0,0,1,0
79,Male,Karnataka,Unemployed,85804.0,10th Pass,OBC,No,Yes,Unemployed,5,0,0,1,0,0,0,0,0,1,1,1,0
83,Male,Gujarat,Retired,122579.0,Below 10th,SC,Yes,No,Retired,3,0,0,0,0,0,0,0,0,0,1,1,0
42,Female,Punjab,Farmer,70356.0,Graduate,OBC,Yes,No,Farmer,6,1,0,0,0,1,0,0,0,0,1,1,0
80,Female,Punjab,Government Job,947236.0,10th Pass,General,Yes,No,Employed,4,0,0,0,0,0,0,0,0,0,0,1,0
55,Female,Karnataka,Government Job,1350228.0,10th Pass,ST,Yes,No,Employed,8,0,0,0,0,1,0,0,0,0,0,1,0
53,Female,Bihar,Business Owner,124332.0,Below 10th,General,Yes,No,Employed,2,0,0,0,0,1,0,1,1,0,1,1,0
23,Other,Rajasthan,Student,6036.0,Postgraduate,ST,No,Yes,Student,2,0,0,1,1,1,1,0,0,0,1,1,0
80,Male,Uttar Pradesh,Unemployed,84488.0,Graduate,SC,Yes,No,Unemployed,2,0,0,0,0,0,0,0,0,0,1,1,0
60,Male,Uttar Pradesh,Retired,387390.0,Graduate,ST,Yes,No,Retired,2,0,0,0,0,1,0,0,0,0,0,1,0
5,Other,Delhi,Student,47169.0,Postgraduate,ST,No,No,Student,3,0,0,0,0,0,0,0,0,0,0,0,0
36,Male,Punjab,Farmer,314910.0,Below 10th,General,Yes,No,Farmer,5,0,0,0,0,1,1,0,0,0,0,1,0
51,Other,Punjab,Unemployed,86266.0,Below 10th,OBC,No,No,Unemployed,5,0,0,0,0,1,0,0,0,0,1,1,0
73,Female,Punjab,Private Job,1128533.0,12th Pass,SC,Yes,No,Employed,2,0,0,0,0,0,0,0,0,0,0,1,0
